,rsi_200,sma_cross_f18_s200,retearn,sma_cross_f6_s50,sma_cross_f50_s200,close,adj close,sma_cross_f6_s100,sma_cross_f6_s24,ebitdamargin,sma_cross_f100_s200,sma_cross_f6_s200,adi,consolinc,atr_6,sma_cross_f24_s200,2_day_return,ebt,sma_cross_f24_s50,open,sma_cross_f18_s50,ema_18,atr_18,2_day_log_return,low,taxexp,ema_24,stoch_24,stoch_18,ema_6,sma_18,high
10,52.14287377563265,-1.1102256373357662,8478000000.0,-0.8581035889131527,-0.468191950017804,56.5,36.53984832763672,-1.1534061315513355,-0.4046461833115487,0.11199999999999999,-0.17288940737962122,-1.3262955389309568,4367420.2061650315,2459000000.0,2.490815757887517,-0.921649355619408,0.048723897911832965,4026000000.0,-0.4534574056016041,53.5,-0.6420336873179622,54.82294536451408,0.0,4.757408972848376,53.5,1567000000.0,55.01152164623043,78.7037037037037,78.7037037037037,54.60687546291888,54.28977272727273,56.875
11,40.82855656739974,-1.2312294442130565,8478000000.0,-1.1127018816080465,-0.5228683851604998,53.4375,34.55927276611328,-1.4415177315329901,-0.612831726732793,0.11199999999999999,-0.19405253523555646,-1.6355702667685463,-345982.5716127474,2459000000.0,2.8256797982395985,-1.0227385400357534,-0.01041666666666663,4026000000.0,-0.4998701548752536,56.5,-0.7083610590525566,54.67710901035469,0.0,-1.0471299867295336,52.0,1567000000.0,54.885599914532,33.333333333333336,33.333333333333336,54.27276818779921,54.21875,56.5
12,37.64525305453899,-1.450313225540377,8478000000.0,-1.567676038985681,-0.6094266180681059,52.25,33.791282653808594,-1.9508517783007235,-0.9799175015128584,0.11199999999999999,-0.2262508787530635,-2.177102657053787,-1932837.4103224247,2459000000.0,2.6776498318663315,-1.1971851555409287,-0.0752212389380531,4026000000.0,-0.5877585374728227,52.75,-0.8408866074722711,54.42162385136999,0.0,-7.820074730747484,51.5,1567000000.0,54.674751921369435,15.74074074074074,15.74074074074074,53.694834419856576,54.06730769230769,53.4375
13,35.870040138164704,-1.7143507168543763,8478000000.0,-2.0472221577576164,-0.7134741863648273,51.5,33.30623245239258,-2.4958545308280553,-1.353032896333751,0.11199999999999999,-0.26484181329438883,-2.760696344122444,-7657519.763263601,2459000000.0,2.5855415265552764,-1.407663447788693,-0.03625730994152043,4026000000.0,-0.6941892614238654,51.875,-1.000876530489549,54.11408449859421,0.0,-3.693093902728872,51.3125,1567000000.0,54.420771767659886,4.62962962962963,4.62962962962963,53.067738871326135,53.88392857142857,53.4375
14,36.12232141844346,-1.940491442240038,8478000000.0,-2.3379782094889734,-0.8103392670121751,51.5625,33.34666061401367,-2.8466932074585003,-1.5544394038712923,0.11199999999999999,-0.30162426904264805,-3.1483174765011483,-8554772.394842548,2459000000.0,2.3525346054627305,-1.5938780726298558,-0.013157894736842146,4026000000.0,-0.7835388056176811,51.1875,-1.1301521752278632,53.845496656636904,0.0,-1.3245226750020933,51.0625,1567000000.0,54.19211002624709,7.272727272727272,7.272727272727272,52.63767062237579,53.72916666666666,52.25
15,33.59841434906383,-2.2519662021799998,8478000000.0,-2.8040379289181843,-0.9369161906610088,50.375,32.57867431640625,-3.391995006754449,-1.895547922450333,0.11199999999999999,-0.348959112824744,-3.7409541195791935,-11875709.894842548,2459000000.0,2.293778837885609,-1.84540619712886,-0.021844660194174748,4026000000.0,-0.9084900064678508,51.6875,-1.3150500115189914,53.48018121909618,0.0,-2.20867874028432,50.0,1567000000.0,53.88674122414733,4.724409448818896,4.724409448818896,51.991193301696995,53.51953125,52.0
16,32.400906984165545,-2.585093001883642,8478000000.0,-3.2465266671380206,-1.0752445408451052,49.75,32.174484252929695,-3.9207876667607735,-2.2049495678605453,0.11199999999999999,-0.4009835412223524,-4.321771207983127,-11474022.660799995,2459000000.0,2.4010656982380074,-2.116821640122581,-0.03515151515151516,4026000000.0,-1.041577099277475,50.625,-1.5098484610385368,53.08753056445448,0.0,-3.578420049029773,48.1875,1567000000.0,53.555801926215544,16.025641025641026,16.025641025641026,51.350852358355,53.297794117647065,51.125
17,27.64723442945581,-3.163419158309382,8478000000.0,-4.253315558441408,-1.2942025707428468,46.75,30.23429298400879,-5.066571564973066,-2.9750146590075914,0.11199999999999999,-0.4809465642111874,-5.547518129184255,-5168787.176929027,2459000000.0,2.9383880818650057,-2.572503470176663,-0.07196029776674939,4026000000.0,-1.2783008994338159,48.0,-1.8692165875665336,52.4204220839856,2.6354166666666665,-7.468076453215122,44.125,1567000000.0,53.0113377721183,19.004524886877828,19.004524886877828,50.03632311311071,52.93402777777778,48.0
18,27.31163938561112,-3.696235002916609,8478000000.0,-4.958217564423379,-1.5092921170553881,46.5,30.072622299194336,-5.906595247229348,-3.4644856695554798,0.11199999999999999,-0.560914434249419,-6.467509681478767,-12866197.89121474,2459000000.0,3.031990068220838,-3.0030240119232867,-0.0653266331658291,4026000000.0,-1.4937318948678993,48.0,-2.186942885861221,51.79721975935553,2.6834490740740744,-6.755815101129148,46.3125,1567000000.0,52.49043075034884,17.194570135746606,17.194570135746606,49.02594508079336,52.399305555555564,49.8125
19,28.617874921955806,-4.128607629859417,8478000000.0,-5.293982609823623,-1.702327040245848,46.875,30.31515312194824,-6.361595730578622,-3.629806946897105,0.11199999999999999,-0.6347139194908493,-6.9963096500694695,-15221897.89121474,2459000000.0,2.943325056850698,-3.3665027031723653,0.002673796791443861,4026000000.0,-1.6641756629265174,48.5,-2.426280589613569,51.27909136363389,2.6732574588477367,0.267022855587884,46.25,1567000000.0,52.04119629032094,19.909502262443443,21.568627450980397,48.41138934342384,51.84722222222222,48.75
